timestamps population node_ids
1449.2999999993297 LUT 30
1481.1999999993006 LUT 30
1496.3999999992868 LUT 30
1513.9999999992708 LUT 30
1522.1999999992634 LUT 30
1581.4999999992094 LUT 30
1645.1999999991515 LUT 30
1667.2999999991314 LUT 30
1719.5999999990838 LUT 30
1734.1999999990705 LUT 30
1783.3999999990258 LUT 30
1801.9999999990089 LUT 30
1854.9999999989607 LUT 30
1908.2999999989122 LUT 30
1961.5999999988637 LUT 30
1992.7999999988353 LUT 30
1036.7999999997048 LUT 31
1049.2999999996935 LUT 31
1116.5999999996322 LUT 31
1133.1999999996171 LUT 31
1192.699999999563 LUT 31
1243.299999999517 LUT 31
1268.9999999994936 LUT 31
1321.0999999994463 LUT 31
1358.3999999994123 LUT 31
1408.9999999993663 LUT 31
1449.2999999993297 LUT 31
1481.1999999993006 LUT 31
1496.3999999992868 LUT 31
1513.9999999992708 LUT 31
1522.1999999992634 LUT 31
1581.4999999992094 LUT 31
1645.1999999991515 LUT 31
1667.2999999991314 LUT 31
1719.5999999990838 LUT 31
1734.1999999990705 LUT 31
1783.3999999990258 LUT 31
1801.9999999990089 LUT 31
1854.9999999989607 LUT 31
1908.2999999989122 LUT 31
1961.5999999988637 LUT 31
1992.7999999988353 LUT 31
1036.7999999997048 LUT 32
1049.2999999996935 LUT 32
1116.5999999996322 LUT 32
1133.1999999996171 LUT 32
1192.699999999563 LUT 32
1243.299999999517 LUT 32
1268.9999999994936 LUT 32
1321.0999999994463 LUT 32
1358.3999999994123 LUT 32
1408.9999999993663 LUT 32
1449.2999999993297 LUT 32
1481.1999999993006 LUT 32
1496.3999999992868 LUT 32
1513.9999999992708 LUT 32
1522.1999999992634 LUT 32
1581.4999999992094 LUT 32
1645.1999999991515 LUT 32
1667.2999999991314 LUT 32
1719.5999999990838 LUT 32
1734.1999999990705 LUT 32
1783.3999999990258 LUT 32
1801.9999999990089 LUT 32
1854.9999999989607 LUT 32
1908.2999999989122 LUT 32
1961.5999999988637 LUT 32
1992.7999999988353 LUT 32
1036.7999999997048 LUT 33
1049.2999999996935 LUT 33
1116.5999999996322 LUT 33
1133.1999999996171 LUT 33
1192.699999999563 LUT 33
1243.299999999517 LUT 33
1268.9999999994936 LUT 33
1321.0999999994463 LUT 33
1358.3999999994123 LUT 33
1408.9999999993663 LUT 33
1449.2999999993297 LUT 33
1481.1999999993006 LUT 33
1496.3999999992868 LUT 33
1513.9999999992708 LUT 33
1522.1999999992634 LUT 33
1581.4999999992094 LUT 33
1645.1999999991515 LUT 33
1667.2999999991314 LUT 33
1719.5999999990838 LUT 33
1734.1999999990705 LUT 33
1783.3999999990258 LUT 33
1801.9999999990089 LUT 33
1854.9999999989607 LUT 33
1908.2999999989122 LUT 33
1961.5999999988637 LUT 33
1992.7999999988353 LUT 33
1036.7999999997048 LUT 34
1049.2999999996935 LUT 34
1116.5999999996322 LUT 34
1133.1999999996171 LUT 34
1192.699999999563 LUT 34
1243.299999999517 LUT 34
1268.9999999994936 LUT 34
1321.0999999994463 LUT 34
1358.3999999994123 LUT 34
1408.9999999993663 LUT 34
1449.2999999993297 LUT 34
1481.1999999993006 LUT 34
1496.3999999992868 LUT 34
1513.9999999992708 LUT 34
1522.1999999992634 LUT 34
1581.4999999992094 LUT 34
1645.1999999991515 LUT 34
1667.2999999991314 LUT 34
1719.5999999990838 LUT 34
1734.1999999990705 LUT 34
1783.3999999990258 LUT 34
1801.9999999990089 LUT 34
1854.9999999989607 LUT 34
1908.2999999989122 LUT 34
1961.5999999988637 LUT 34
1992.7999999988353 LUT 34
1036.7999999997048 LUT 35
1049.2999999996935 LUT 35
1116.5999999996322 LUT 35
1133.1999999996171 LUT 35
1192.699999999563 LUT 35
1243.299999999517 LUT 35
1268.9999999994936 LUT 35
1321.0999999994463 LUT 35
1358.3999999994123 LUT 35
1408.9999999993663 LUT 35
1449.2999999993297 LUT 35
1481.1999999993006 LUT 35
1496.3999999992868 LUT 35
1513.9999999992708 LUT 35
1522.1999999992634 LUT 35
1581.4999999992094 LUT 35
1645.1999999991515 LUT 35
1667.2999999991314 LUT 35
1719.5999999990838 LUT 35
1734.1999999990705 LUT 35
1783.3999999990258 LUT 35
1801.9999999990089 LUT 35
1854.9999999989607 LUT 35
1908.2999999989122 LUT 35
1961.5999999988637 LUT 35
1992.7999999988353 LUT 35
1036.7999999997048 LUT 36
1049.2999999996935 LUT 36
1116.5999999996322 LUT 36
1133.1999999996171 LUT 36
1192.699999999563 LUT 36
1243.299999999517 LUT 36
1268.9999999994936 LUT 36
1321.0999999994463 LUT 36
1358.3999999994123 LUT 36
1408.9999999993663 LUT 36
1449.2999999993297 LUT 36
1481.1999999993006 LUT 36
1496.3999999992868 LUT 36
1513.9999999992708 LUT 36
1522.1999999992634 LUT 36
1581.4999999992094 LUT 36
1645.1999999991515 LUT 36
1667.2999999991314 LUT 36
1719.5999999990838 LUT 36
1734.1999999990705 LUT 36
1783.3999999990258 LUT 36
1801.9999999990089 LUT 36
1854.9999999989607 LUT 36
1908.2999999989122 LUT 36
1961.5999999988637 LUT 36
1992.7999999988353 LUT 36
1036.7999999997048 LUT 37
1049.2999999996935 LUT 37
1116.5999999996322 LUT 37
1133.1999999996171 LUT 37
1192.699999999563 LUT 37
1243.299999999517 LUT 37
1268.9999999994936 LUT 37
1321.0999999994463 LUT 37
1358.3999999994123 LUT 37
1408.9999999993663 LUT 37
1449.2999999993297 LUT 37
1481.1999999993006 LUT 37
1496.3999999992868 LUT 37
1513.9999999992708 LUT 37
1522.1999999992634 LUT 37
1581.4999999992094 LUT 37
1645.1999999991515 LUT 37
1667.2999999991314 LUT 37
1719.5999999990838 LUT 37
1734.1999999990705 LUT 37
1783.3999999990258 LUT 37
1801.9999999990089 LUT 37
1854.9999999989607 LUT 37
1908.2999999989122 LUT 37
1961.5999999988637 LUT 37
1992.7999999988353 LUT 37
1036.7999999997048 LUT 38
1049.2999999996935 LUT 38
1116.5999999996322 LUT 38
1133.1999999996171 LUT 38
1192.699999999563 LUT 38
1243.299999999517 LUT 38
1268.9999999994936 LUT 38
1321.0999999994463 LUT 38
1358.3999999994123 LUT 38
1408.9999999993663 LUT 38
1449.2999999993297 LUT 38
1481.1999999993006 LUT 38
1496.3999999992868 LUT 38
1513.9999999992708 LUT 38
1522.1999999992634 LUT 38
1581.4999999992094 LUT 38
1645.1999999991515 LUT 38
1667.2999999991314 LUT 38
1719.5999999990838 LUT 38
1734.1999999990705 LUT 38
1783.3999999990258 LUT 38
1801.9999999990089 LUT 38
1854.9999999989607 LUT 38
1908.2999999989122 LUT 38
1961.5999999988637 LUT 38
1992.7999999988353 LUT 38
1036.7999999997048 LUT 39
1049.2999999996935 LUT 39
1116.5999999996322 LUT 39
1133.1999999996171 LUT 39
1192.699999999563 LUT 39
1243.299999999517 LUT 39
1268.9999999994936 LUT 39
1321.0999999994463 LUT 39
1358.3999999994123 LUT 39
1408.9999999993663 LUT 39
1449.2999999993297 LUT 39
1481.1999999993006 LUT 39
1496.3999999992868 LUT 39
1513.9999999992708 LUT 39
1522.1999999992634 LUT 39
1581.4999999992094 LUT 39
1645.1999999991515 LUT 39
